Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
410829,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2016,2016-06-01,7.38,No Message
742255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2020-21,2020-12-01,6.409598292,No Message
173743,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2013,2013-06-01,10.62,No Message
605813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Annual Average 2018,2018-01-01,7.72,No Message
177852,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2010,2010-06-01,11.25,No Message
171584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2008-09,2008-12-01,25.88,No Message
602905,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2017-18,2017-12-01,21.61,No Message
825878,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2022,2022-01-01,14.11301581,No Message
643534,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2019,2019-01-01,14.65,No Message
825863,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2022,2022-01-01,14.84032198,No Message
171589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,2008-12-01,26.5,No Message
211582,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2013-14,2013-12-01,25.9,No Message
177947,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2013,2013-06-01,9.68,No Message
177912,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2012,2012-06-01,12.31,No Message
177954,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2013,2013-06-01,12.2,No Message
410830,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2016,2015-12-31,6.88,No Message
334155,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2014-15,2014-12-01,8.23,No Message
173629,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2009,2009-06-01,9.96,No Message
173187,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2010-11,2010-12-01,12.13,No Message
174275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2013,2012-12-01,8.13,No Message
742365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2021,2021-01-01,6.22951803,No Message
173182,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2010-11,2010-12-01,11.44,No Message
174270,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2013,2012-12-01,7.85,No Message
173624,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2009,2009-06-01,9.65,No Message
547570,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2017,2017-01-01,6.75,No Message
742364,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2021,2021-06-01,7.692537752,No Message
823365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01,6.593739371,No Message
173765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2013,2013-06-01,9.95,No Message
173731,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2012,2012-06-01,9.87,No Message
334152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2014-15,2014-12-01,8.63,No Message
742362,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2021,2021-01-01,6.429053208,No Message
742389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2021,2021-01-01,6.826255998,No Message
173181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2010-11,2010-12-01,11.87,No Message
173632,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2009,2009-06-01,11.35,No Message
173190,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2010-11,2010-12-01,14.54,No Message
174278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2013,2012-12-01,9.7,No Message
334179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2014-15,2014-12-01,10.57,No Message
547594,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2017,2017-01-01,8.2,No Message
823356,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2021-22,2021-12-01,7.246660099,No Message
742388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2021,2021-06-01,8.792481229,No Message
173734,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2012,2012-06-01,11.02,No Message
173768,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2013,2013-06-01,10.93,No Message
410962,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2016,2015-12-31,8.21,No Message
605888,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2018,2018-01-01,7.7,No Message
823426,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2022,2022-01-01,5.665083598,No Message
605863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2017-18,2017-12-01,7.71,No Message
823354,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Annual Average 2022,2022-01-01,6.190293563,No Message
173122,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2008-09,2008-12-01,14.74,No Message
211891,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2013-14,2013-12-01,13.08,No Message
605890,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2017-18,2017-12-01,8.65,No Message
211882,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2013-14,2013-12-01,10.93,No Message
649861,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2019,2019-01-01,6.24,No Message
823381,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Annual Average 2022,2022-01-01,5.627665469,No Message
173113,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2008-09,2008-12-01,12.69,No Message
874391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2022-23,2022-12-01,6.105061444,No Message
874393,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2023,2023-01-01,6.58301364,No Message
334112,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2015,2015-06-01,8.97,No Message
173666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2010,2010-06-01,12.64,No Message
173700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2011,2011-06-01,12.15,No Message
410960,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2015-16,2015-12-01,8.76,No Message
410961,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2016,2016-06-01,8.89,No Message
823564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2022,2022-06-01,6.146248912,No Message
877085,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2023,2023-01-01,17.32567467,No Message
877087,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2022-23,2022-12-01,21.77739196,No Message
410953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2016,2015-12-31,6.94,No Message
173760,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2013,2013-06-01,9.75,No Message
173097,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2008-09,2008-12-01,13.49,No Message
605815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2017-18,2017-12-01,9.25,No Message
649813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Annual Average 2019,2019-01-01,7.32,No Message
605881,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2017-18,2017-12-01,7.58,No Message
649879,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2019,2019-01-01,6.19,No Message
823363,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2022,2022-01-01,5.555328298,No Message
173119,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,2008-12-01,12.4,No Message
211888,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2013-14,2013-12-01,10.97,No Message
173114,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2008-09,2008-12-01,11.72,No Message
211883,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2013-14,2013-12-01,10.35,No Message
605866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2017-18,2017-12-01,7.46,No Message
649864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2019,2019-01-01,6.01,No Message
173233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2012-13,2012-12-01,10.78,No Message
173726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2012,2012-06-01,9.61,No Message
410938,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2016,2015-12-31,6.51,No Message
605864,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Annual Average 2018,2018-01-01,6.42,No Message
605879,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2018,2018-01-01,6.51,No Message
742379,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,7.911146996,No Message
742363,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2020-21,2020-12-01,6.48277595,No Message
173658,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2010,2010-06-01,10.98,No Message
173692,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2011,2011-06-01,10.79,No Message
410936,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2015-16,2015-12-01,6.89,No Message
410937,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2016,2016-06-01,7.06,No Message
650038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2019,2019-01-01,6.65,No Message
168442,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2008-09,2008-12-01,12.79,No Message
213802,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2013-14,2013-12-01,11.51,No Message
177264,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2010-11,2010-12-01,11.47,No Message
178608,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2013,2012-12-01,7.82,No Message
178458,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Annual Average 2010,2009-12-01,10.33,No Message
178472,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2010,2009-12-01,8.98,No Message
172637,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2010,2009-12-01,21.22,No Message
172190,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2012,2012-06-01,18.77,No Message
412627,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2016,2015-12-31,17.56,No Message
602900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2018,2018-01-01,17.55,No Message
741092,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2021,2021-06-01,10.79354872,No Message
825883,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2021-22,2021-12-01,19.71102945,No Message
741047,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2021,2021-06-01,11.36657578,No Message
825928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2021-22,2021-12-01,21.0263611,No Message
825922,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2021-22,2021-12-01,19.18550528,No Message
172238,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2013,2013-06-01,18.56,No Message
412654,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2016,2015-12-31,20.38,No Message
602927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2018,2018-01-01,20.25,No Message
172204,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2012,2012-06-01,18.99,No Message
172195,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2012,2012-06-01,16.21,No Message
743660,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2021,2021-06-01,30.99122698,No Message
741118,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2020-21,2020-12-01,21.48186462,No Message
172127,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2010,2010-06-01,17.87,No Message
172161,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2011,2011-06-01,17.26,No Message
412625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2015-16,2015-12-01,22.45,No Message
412626,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2016,2016-06-01,13.11,No Message
741052,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2020-21,2020-12-01,21.17469782,No Message
412653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2016,2016-06-01,16.36,No Message
412652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2015-16,2015-12-01,24.29,No Message
172170,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2011,2011-06-01,20.69,No Message
877200,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2023,2023-06-01,8.914378523,No Message
643665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2018-19,2018-12-01,18.67,No Message
826073,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2022,2022-06-01,9.959880539,No Message
167740,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2012,2011-12-01,17.39,No Message
166855,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2012,2012-06-01,14.35,No Message
166914,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2013,2013-06-01,14.63,No Message
412822,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2016,2015-12-31,16.21,No Message
741286,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2020-21,2020-12-01,20.08999115,No Message
412820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2015-16,2015-12-01,21.13,No Message
412125,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2016,2016-06-01,34.43,No Message
166737,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2010,2010-06-01,16.19,No Message
166796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2011,2011-06-01,15.36,No Message
874453,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2023,2023-01-01,6.483274289,No Message
170371,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2012,2011-12-01,9.66,No Message
823205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2022,2022-06-01,7.006053998,No Message
823567,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,2022-06-01,5.544136503,No Message
170396,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2012,2011-12-01,7.36,No Message
823317,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01,7.246513807,No Message
742286,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2021,2021-06-01,7.6181679,No Message
823458,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2021-22,2021-12-01,5.795551825,No Message
410860,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2016,2015-12-31,6.59,No Message
605786,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2018,2018-01-01,6.18,No Message
179778,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,204,East New York,2015,2015-01-01,0.1,No Message
179766,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2015,2015-01-01,0.0,No Message
823457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2022,2022-06-01,5.641128028,No Message
171720,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2012-13,2012-12-01,20.46,No Message
336692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2015,2015-06-01,12.04,No Message
667490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2019-20,2019-12-01,20.96,No Message
643535,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2019,2019-06-01,12.56,No Message
877076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2023,2023-01-01,15.04427297,No Message
877078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2022-23,2022-12-01,18.15226975,No Message
172643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2010,2009-12-01,20.2,No Message
171725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2012-13,2012-12-01,20.62,No Message
336707,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2015,2015-06-01,13.18,No Message
172179,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,2012-06-01,17.13,No Message
172213,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2013,2013-06-01,16.77,No Message
602852,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2018,2018-01-01,19.67,No Message
412630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Annual Average 2016,2015-12-31,16.16,No Message
741110,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2021,2021-06-01,10.19669042,No Message
221943,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2013,2013-06-01,31.79,No Message
743659,386,Ozone (O3),Mean,ppb,UHF34,409,Southeast Queens,Summer 2021,2021-06-01,31.45354126,No Message
172167,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2011,2011-06-01,16.24,No Message
172133,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2010,2010-06-01,16.81,No Message
412643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2015-16,2015-12-01,21.62,No Message
167776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,22.84,No Message
336870,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2014-15,2014-12-01,23.58,No Message
412800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01,14.49,No Message
412799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01,23.94,No Message
412801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2016,2015-12-31,19.31,No Message
826365,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,20.79899333,No Message
826371,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,2021-12-01,19.80003203,No Message
170431,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,2012-12-01,8.77,No Message
411107,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,2015-12-01,7.96,No Message
